bag_timestamp,gps_timestamp_sec,gps_timestamp_nanosec,latitude,longitude,altitude
1.79E+18,1787901761,456423040,12.6507884,80.1399061,15.59599009
1.79E+18,1787901761,706427904,12.6507918,80.1399062,15.58599584
1.79E+18,1787901761,956438912,12.6507967,80.1399062,15.61600462
1.79E+18,1787901762,206445568,12.650803,80.1399062,15.6360159
1.79E+18,1787901762,456454272,12.6508105,80.1399062,15.66602934
1.79E+18,1787901762,706458624,12.650819,80.1399063,15.69604423
1.79E+18,1787901762,956469376,12.6508285,80.1399061,15.68606194
1.79E+18,1787901763,206478080,12.6508389,80.1399061,15.66608057
1.79E+18,1787901763,456479616,12.65085,80.1399061,15.65610046
1.79E+18,1787901763,706492928,12.6508619,80.1399062,15.65612144
1.79E+18,1787901763,956502144,12.6508741,80.1399062,15.65614329
1.79E+18,1787901764,206508288,12.6508856,80.1399062,15.7161639
1.79E+18,1787901764,456515200,12.650896,80.1399062,15.73618253
1.79E+18,1787901764,706520832,12.6509053,80.139906,15.73619988
1.79E+18,1787901764,956529280,12.6509136,80.1399059,15.7262151
1.79E+18,1787901765,206539520,12.6509209,80.1399058,15.69622852
1.79E+18,1787901765,456548224,12.6509271,80.1399058,15.66623963
1.79E+18,1787901765,706556160,12.6509321,80.1399058,15.61624858
1.79E+18,1787901765,956562048,12.6509361,80.139906,15.58625506
1.79E+18,1787901766,206575872,12.6509391,80.1399063,15.57625939
1.79E+18,1787901766,456582528,12.6509415,80.1399065,15.566263
1.79E+18,1787901766,706584832,12.6509435,80.1399066,15.56626624
1.79E+18,1787901766,956595328,12.6509453,80.1399068,15.57626877
1.79E+18,1787901767,206605824,12.6509467,80.1399069,15.57627093
1.79E+18,1787901767,456612480,12.650948,80.139907,15.59627291
1.79E+18,1787901767,706619904,12.6509489,80.139907,15.60627453
1.79E+18,1787901767,956626048,12.6509498,80.139907,15.59627614
1.79E+18,1787901768,206634752,12.6509513,80.1399069,15.57627917
1.79E+18,1787901768,456642944,12.6509533,80.1399067,15.56628344
1.79E+18,1787901768,706648576,12.650956,80.1399067,15.57628828
1.79E+18,1787901768,956658560,12.6509592,80.1399065,15.61629471
1.79E+18,1787901769,206662144,12.650963,80.1399063,15.6363022
1.79E+18,1787901769,456670080,12.6509672,80.1399061,15.61631042
1.79E+18,1787901769,706681344,12.6509718,80.1399059,15.61631935
1.79E+18,1787901769,956682624,12.6509766,80.1399057,15.61632864
1.79E+18,1787901770,206693376,12.6509818,80.1399056,15.6163383
1.79E+18,1787901770,456693888,12.6509872,80.1399055,15.60634832
1.79E+18,1787901770,706702336,12.6509926,80.1399052,15.60635903
1.79E+18,1787901770,956710528,12.6509978,80.1399049,15.62636938
1.79E+18,1787901771,206719232,12.6510037,80.1399044,15.56638168
1.79E+18,1787901771,456726912,12.6510103,80.1399041,15.55639454
1.79E+18,1787901771,706733056,12.6510171,80.139904,15.56640706
1.79E+18,1787901771,956738688,12.6510241,80.1399039,15.56641995
1.79E+18,1787901772,206743808,12.651031,80.1399037,15.586433
1.79E+18,1787901772,456754048,12.6510377,80.1399034,15.59644603
1.79E+18,1787901772,706759424,12.6510438,80.1399032,15.63645765
1.79E+18,1787901772,956767872,12.6510491,80.1399029,15.62646818
1.79E+18,1787901773,206776576,12.6510539,80.1399026,15.61647781
1.79E+18,1787901773,456784256,12.6510581,80.1399023,15.60648637
1.79E+18,1787901773,706788608,12.6510616,80.1399021,15.61649333
1.79E+18,1787901773,956797312,12.6510643,80.1399019,15.62649886
1.79E+18,1787901774,206804480,12.6510664,80.1399019,15.63650262
1.79E+18,1787901774,456815744,12.6510681,80.1399019,15.63650567
1.79E+18,1787901774,706824448,12.6510693,80.1399019,15.63650781
1.79E+18,1787901774,956827520,12.6510702,80.1399019,15.61650943
1.79E+18,1787901775,206838272,12.6510709,80.1399019,15.59651068
1.79E+18,1787901775,456844928,12.6510714,80.1399019,15.60651158
1.79E+18,1787901775,706845440,12.6510718,80.139902,15.60651195
1.79E+18,1787901775,956851584,12.6510721,80.139902,15.61651248
1.79E+18,1787901776,206859264,12.6510724,80.139902,15.62651302
1.79E+18,1787901776,456868736,12.6510727,80.1399021,15.63651321
1.79E+18,1787901776,706876160,12.6510729,80.1399021,15.63651357
1.79E+18,1787901776,956879744,12.651073,80.1399014,15.62651617
1.79E+18,1787901777,206887936,12.6510729,80.1398996,15.65652222
1.79E+18,1787901777,456903552,12.6510728,80.1398966,15.66653241
1.79E+18,1787901777,706915328,12.6510728,80.1398926,15.67654625
1.79E+18,1787901777,956920448,12.6510729,80.1398876,15.71656372
1.79E+18,1787901778,206927104,12.651073,80.1398819,15.75658362
1.79E+18,1787901778,456933248,12.6510731,80.1398755,15.74660593
1.79E+18,1787901778,706935808,12.6510732,80.1398686,15.73662998
1.79E+18,1787901778,956950912,12.6510733,80.1398617,15.77665402
1.79E+18,1787901779,206957056,12.6510732,80.139855,15.80667702
1.79E+18,1787901779,456964224,12.651073,80.1398486,15.82669879
1.79E+18,1787901779,706973440,12.6510728,80.1398423,15.80672022
1.79E+18,1787901779,956979328,12.6510724,80.139836,15.7767413
1.79E+18,1787901780,206984960,12.651072,80.1398297,15.72676237
1.79E+18,1787901780,456995456,12.6510715,80.1398242,15.7067805
1.79E+18,1787901780,706995456,12.651071,80.1398191,15.68679724
1.79E+18,1787901780,957001600,12.6510705,80.1398147,15.66681156
1.79E+18,1787901781,207007744,12.6510702,80.139811,15.64682382
1.79E+18,1787901781,457016448,12.6510698,80.1398079,15.62683383
1.79E+18,1787901781,707020032,12.6510694,80.1398057,15.59684072
1.79E+18,1787901781,957029504,12.651069,80.139804,15.55684588
1.79E+18,1787901782,207037952,12.6510687,80.1398027,15.55684984
1.79E+18,1787901782,457045376,12.6510685,80.1398019,15.54685225
1.79E+18,1787901782,707051264,12.6510685,80.1398015,15.54685363
1.79E+18,1787901782,957055616,12.6510685,80.1398014,15.53685398
1.79E+18,1787901783,207064064,12.6510687,80.1398014,15.52685434
1.79E+18,1787901783,457072768,12.6510689,80.1398015,15.52685435
1.79E+18,1787901783,707083264,12.6510691,80.1398014,15.50685505
1.79E+18,1787901783,957091456,12.6510692,80.1398012,15.48685592
1.79E+18,1787901784,207099904,12.6510691,80.1398008,15.50685713
1.79E+18,1787901784,457106816,12.651069,80.1398004,15.56685833
1.79E+18,1787901784,707113728,12.651069,80.1397999,15.60686006
1.79E+18,1787901784,957122688,12.6510689,80.1397995,15.63686127
1.79E+18,1787901785,207129088,12.6510689,80.1397991,15.66686265
1.79E+18,1787901785,457139328,12.6510687,80.1397987,15.67686367
1.79E+18,1787901785,707148544,12.6510685,80.1397985,15.66686401
1.79E+18,1787901785,957154432,12.6510683,80.1397982,15.65686469
1.79E+18,1787901786,207162112,12.6510682,80.139798,15.6468652
1.79E+18,1787901786,457165440,12.6510682,80.1397978,15.62686589
1.79E+18,1787901786,707174144,12.6510682,80.1397977,15.61686624
1.79E+18,1787901786,957182848,12.6510685,80.1397977,15.61686678
1.79E+18,1787901787,207189504,12.651069,80.1397978,15.61686732
1.79E+18,1787901787,457195136,12.6510695,80.1397982,15.59686684
1.79E+18,1787901787,712202816,12.6510699,80.1397985,15.57686651
1.79E+18,1787901787,957211520,12.6510699,80.1397987,15.56686582
1.79E+18,1787901788,207218432,12.6510698,80.1397987,15.56686564
1.79E+18,1787901788,457225088,12.6510696,80.1397985,15.56686598
1.79E+18,1787901788,707226624,12.6510696,80.1397984,15.56686632
1.79E+18,1787901788,957236096,12.6510696,80.1397982,15.56686702
1.79E+18,1787901789,207242496,12.6510695,80.139798,15.58686753
1.79E+18,1787901789,457250688,12.6510694,80.1397978,15.58686804
1.79E+18,1787901789,707250944,12.6510693,80.1397977,15.58686821
1.79E+18,1787901789,957257856,12.6510693,80.1397977,15.58686821
1.79E+18,1787901790,207265792,12.6510694,80.1397977,15.57686839
1.79E+18,1787901790,457274752,12.6510694,80.1397977,15.58686839
1.79E+18,1787901790,707282944,12.6510694,80.1397977,15.58686839
1.79E+18,1787901790,957290624,12.6510693,80.1397977,15.58686821
1.79E+18,1787901791,207297024,12.6510686,80.1397978,15.60686661
1.79E+18,1787901791,457303936,12.6510673,80.139798,15.62686359
1.79E+18,1787901791,707312640,12.6510655,80.1397983,15.63685933
1.79E+18,1787901791,957320320,12.6510631,80.1397985,15.61685434
1.79E+18,1787901792,207325440,12.6510605,80.1397989,15.5968483
1.79E+18,1787901792,457335936,12.6510574,80.1397993,15.58684137
1.79E+18,1787901792,707336448,12.6510539,80.1397996,15.59683406
1.79E+18,1787901792,957345920,12.6510501,80.1397999,15.60682622
1.79E+18,1787901793,207355392,12.6510459,80.1398001,15.61681801
1.79E+18,1787901793,457365120,12.6510415,80.1398003,15.62680944
1.79E+18,1787901793,707368192,12.6510368,80.1398005,15.64680033
1.79E+18,1787901793,957379200,12.6510319,80.1398008,15.66679052
1.79E+18,1787901794,207388672,12.6510268,80.1398011,15.68678035
1.79E+18,1787901794,457399936,12.6510214,80.1398014,15.68676965
1.79E+18,1787901794,707409664,12.6510158,80.1398017,15.67675858
1.79E+18,1787901794,957416320,12.6510101,80.1398021,15.66674699
1.79E+18,1787901795,207425792,12.6510047,80.1398025,15.67673594
1.79E+18,1787901795,457433984,12.6509996,80.139803,15.68672508
1.79E+18,1787901795,707439104,12.6509951,80.1398033,15.67671598
1.79E+18,1787901795,957447040,12.650991,80.1398036,15.6667076
1.79E+18,1787901796,207452928,12.6509872,80.1398039,15.66669976
1.79E+18,1787901796,457458048,12.6509836,80.1398042,15.67669228
1.79E+18,1787901796,707466240,12.6509799,80.1398045,15.68668462
1.79E+18,1787901796,957473408,12.6509762,80.1398049,15.68667661
1.79E+18,1787901797,207479552,12.6509724,80.1398052,15.67666876
1.79E+18,1787901797,457483648,12.6509687,80.1398054,15.66666145
1.79E+18,1787901797,707489024,12.6509648,80.1398055,15.64665412
1.79E+18,1787901797,957496192,12.6509608,80.1398056,15.63664661
1.79E+18,1787901798,207505920,12.6509567,80.1398058,15.62663857
1.79E+18,1787901798,457515136,12.6509524,80.139806,15.61663018
1.79E+18,1787901798,707520256,12.650948,80.1398063,15.61662126
1.79E+18,1787901798,957527680,12.6509435,80.1398066,15.60661217
1.79E+18,1787901799,207537408,12.650939,80.1398069,15.59660307
1.79E+18,1787901799,457546624,12.6509343,80.1398072,15.60659362
1.79E+18,1787901799,707562496,12.6509297,80.1398075,15.61658434
1.79E+18,1787901799,957569664,12.650925,80.1398078,15.61657489
1.79E+18,1787901800,207573248,12.6509202,80.1398082,15.62656491
1.79E+18,1787901800,457579648,12.6509154,80.1398086,15.63655492
1.79E+18,1787901800,712589632,12.6509104,80.1398089,15.63654493
1.79E+18,1787901800,957595264,12.6509056,80.1398092,15.6465353
1.79E+18,1787901801,207604736,12.6509007,80.1398096,15.65652514
1.79E+18,1787901801,457613184,12.6508962,80.13981,15.6365157
1.79E+18,1787901801,707619072,12.6508921,80.1398103,15.63650731
1.79E+18,1787901801,957624448,12.6508884,80.1398106,15.62649965
1.79E+18,1787901802,207632128,12.6508852,80.1398108,15.61649323
1.79E+18,1787901802,457637248,12.6508822,80.1398109,15.60648751
1.79E+18,1787901802,707646976,12.6508796,80.139811,15.6064825
1.79E+18,1787901802,957654144,12.6508771,80.1398111,15.60647768
1.79E+18,1787901803,207658240,12.6508753,80.1398112,15.60647411
1.79E+18,1787901803,457668224,12.650874,80.1398113,15.61647144
1.79E+18,1787901803,707672064,12.6508731,80.1398114,15.63646948
1.79E+18,1787901803,957679744,12.6508726,80.1398115,15.63646824
1.79E+18,1787901804,207685632,12.6508723,80.1398115,15.6464677
1.79E+18,1787901804,457697664,12.6508721,80.1398115,15.65646734
1.79E+18,1787901804,712704832,12.650872,80.1398115,15.65646716
1.79E+18,1787901804,957712256,12.6508718,80.1398116,15.65646646
1.79E+18,1787901805,207720448,12.6508717,80.1398123,15.63646386
1.79E+18,1787901805,457726848,12.6508716,80.1398135,15.59645953
1.79E+18,1787901805,707726592,12.6508714,80.1398156,15.5664519
1.79E+18,1787901805,957734784,12.6508713,80.1398182,15.55644273
1.79E+18,1787901806,207742976,12.6508713,80.1398215,15.54643131
1.79E+18,1787901806,457747584,12.6508715,80.1398253,15.54641853
1.79E+18,1787901806,707751680,12.6508716,80.1398298,15.54640314
1.79E+18,1787901806,957756032,12.6508718,80.1398347,15.55638654
1.79E+18,1787901807,207763200,12.6508722,80.1398398,15.56636962
1.79E+18,1787901807,457766528,12.6508725,80.1398451,15.57635182
1.79E+18,1787901807,707779072,12.6508727,80.1398503,15.57633419
1.79E+18,1787901807,957787776,12.650873,80.1398553,15.57631742
1.79E+18,1787901808,207796224,12.6508732,80.1398597,15.56630256
1.79E+18,1787901808,457804672,12.6508734,80.1398637,15.56628908
1.79E+18,1787901808,707814144,12.6508735,80.139867,15.55627784
1.79E+18,1787901808,957825408,12.6508735,80.13987,15.55626746
1.79E+18,1787901809,207832064,12.6508735,80.1398723,15.56625951
1.79E+18,1787901809,457837952,12.6508734,80.1398741,15.5662531
1.79E+18,1787901809,707840512,12.6508734,80.1398752,15.59624929
1.79E+18,1787901809,957847168,12.6508733,80.1398761,15.626246
1.79E+18,1787901810,207852544,12.6508732,80.1398771,15.65624236
1.79E+18,1787901810,457860224,12.650873,80.1398782,15.6862382
1.79E+18,1787901810,707864832,12.650873,80.1398795,15.6962337
1.79E+18,1787901810,957878912,12.650873,80.1398809,15.69622886
1.79E+18,1787901811,207886592,12.650873,80.1398822,15.69622436
1.79E+18,1787901811,457895552,12.6508731,80.1398833,15.67622073
1.79E+18,1787901811,707905792,12.6508732,80.1398843,15.65621745
1.79E+18,1787901811,957916032,12.6508733,80.1398852,15.65621452
1.79E+18,1787901812,207921920,12.6508735,80.1398858,15.6662128
